date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:49:12	12705/12705	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:45:35%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ARPB+IHP2.pdf&returntoquery=page%3D30	./rpbihp/rpbihp.numec.prp.usp.br/index9acc.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=30)
18:49:13	20697/20697	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Nov%202022%2023:26:59%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=30&printable=yes	./rpbihp/rpbihp.numec.prp.usp.br/index655c.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=30)
18:49:14	12777/12777	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:45:37%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ARPB+IHP2.pdf&returntoquery=page%3D29%26printable%3Dyes	./rpbihp/rpbihp.numec.prp.usp.br/index8e13.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=29&printable=yes)
18:49:16	84683/84683	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2021:08:29%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page30-800px-SaoPaulo22.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page30-800px-SaoPaulo22.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=30)
18:49:16	22644/22644	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2021:08:28%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page30-320px-SaoPaulo22.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page30-320px-SaoPaulo22.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=30)
18:49:17	21552/21552	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jun%202022%2012:11:36%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=31	./rpbihp/rpbihp.numec.prp.usp.br/index8e44.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=30)
18:49:18	10772/10772	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2021:08:30%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page31-180px-SaoPaulo22.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page31-180px-SaoPaulo22.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=30)
18:49:19	21552/21552	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jun%202022%2012:11:36%20GMT	https://rpbihp.numec.prp.usp.br/index.php/File:SaoPaulo22.pdf?page=31	./rpbihp/rpbihp.numec.prp.usp.br/index.php/File_SaoPaulo22dcf3.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=30)
18:49:20	12713/12713	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:45:43%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ASaoPaulo22.pdf&returntoquery=page%3D30	./rpbihp/rpbihp.numec.prp.usp.br/index236a.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=30)
18:49:21	21456/21456	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jun%202022%2012:11:36%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=30&printable=yes	./rpbihp/rpbihp.numec.prp.usp.br/index9c90.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=30)
18:49:22	12785/12785	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:45:45%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ASaoPaulo22.pdf&returntoquery=page%3D29%26printable%3Dyes	./rpbihp/rpbihp.numec.prp.usp.br/index7289.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=29&printable=yes)
18:49:23	57626/57626	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2002:44:05%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/3/30/RPB_IHP2.pdf/page31-755px-RPB_IHP2.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/3/30/RPB_IHP2.pdf/page31-755px-RPB_IHP2.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=31)
18:49:24	20791/20791	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Nov%202022%2023:26:59%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=32	./rpbihp/rpbihp.numec.prp.usp.br/index9953.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=31)
18:49:25	17127/17127	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2002:44:06%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/3/30/RPB_IHP2.pdf/page32-180px-RPB_IHP2.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/3/30/RPB_IHP2.pdf/page32-180px-RPB_IHP2.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=31)
18:49:26	20791/20791	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Nov%202022%2023:26:59%20GMT	https://rpbihp.numec.prp.usp.br/index.php/File:RPB_IHP2.pdf?page=32	./rpbihp/rpbihp.numec.prp.usp.br/index.php/File_RPB_IHP2fa9c.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=31)
18:49:27	12705/12705	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:45:50%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ARPB+IHP2.pdf&returntoquery=page%3D31	./rpbihp/rpbihp.numec.prp.usp.br/indexe519.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=31)
18:49:28	20697/20697	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Nov%202022%2023:26:59%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=31&printable=yes	./rpbihp/rpbihp.numec.prp.usp.br/index0ab1.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=31)
18:49:29	12777/12777	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:45:52%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ARPB+IHP2.pdf&returntoquery=page%3D30%26printable%3Dyes	./rpbihp/rpbihp.numec.prp.usp.br/indexb94e.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=30&printable=yes)
18:49:31	95973/95973	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2000:54:53%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page31-800px-SaoPaulo22.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page31-800px-SaoPaulo22.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=31)
18:49:31	23889/23889	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2000:54:52%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page31-320px-SaoPaulo22.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page31-320px-SaoPaulo22.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=31)
18:49:32	21552/21552	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jun%202022%2012:11:36%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=32	./rpbihp/rpbihp.numec.prp.usp.br/indexce11.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=31)
18:49:33	12743/12743	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2000:54:54%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page32-180px-SaoPaulo22.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page32-180px-SaoPaulo22.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=31)
18:49:34	21552/21552	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jun%202022%2012:11:36%20GMT	https://rpbihp.numec.prp.usp.br/index.php/File:SaoPaulo22.pdf?page=32	./rpbihp/rpbihp.numec.prp.usp.br/index.php/File_SaoPaulo22fa9c.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=31)
18:49:35	12713/12713	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:45:58%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ASaoPaulo22.pdf&returntoquery=page%3D31	./rpbihp/rpbihp.numec.prp.usp.br/index56ef.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=31)
18:49:36	21456/21456	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jun%202022%2012:11:36%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=31&printable=yes	./rpbihp/rpbihp.numec.prp.usp.br/indexbde0.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=31)
18:49:37	12785/12785	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:46:00%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ASaoPaulo22.pdf&returntoquery=page%3D30%26printable%3Dyes	./rpbihp/rpbihp.numec.prp.usp.br/indexf905.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=30&printable=yes)
18:49:39	192024/192024	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2003:23:21%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/3/30/RPB_IHP2.pdf/page32-755px-RPB_IHP2.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/3/30/RPB_IHP2.pdf/page32-755px-RPB_IHP2.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=32)
18:49:39	20791/20791	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Nov%202022%2023:26:59%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=33	./rpbihp/rpbihp.numec.prp.usp.br/indexaae9.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=32)
18:49:40	5354/5354	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2003:23:21%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/3/30/RPB_IHP2.pdf/page33-180px-RPB_IHP2.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/3/30/RPB_IHP2.pdf/page33-180px-RPB_IHP2.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=32)
18:49:41	20791/20791	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Nov%202022%2023:26:59%20GMT	https://rpbihp.numec.prp.usp.br/index.php/File:RPB_IHP2.pdf?page=33	./rpbihp/rpbihp.numec.prp.usp.br/index.php/File_RPB_IHP2bd1b.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=32)
18:49:42	12705/12705	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:46:05%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ARPB+IHP2.pdf&returntoquery=page%3D32	./rpbihp/rpbihp.numec.prp.usp.br/index8b8b.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=32)
18:49:43	20697/20697	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Nov%202022%2023:26:59%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=32&printable=yes	./rpbihp/rpbihp.numec.prp.usp.br/indexc624.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=32)
18:49:44	12777/12777	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:46:07%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ARPB+IHP2.pdf&returntoquery=page%3D31%26printable%3Dyes	./rpbihp/rpbihp.numec.prp.usp.br/index4385.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=31&printable=yes)
18:49:46	112047/112047	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2004:11:57%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page32-800px-SaoPaulo22.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page32-800px-SaoPaulo22.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=32)
18:49:46	28754/28754	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2004:11:57%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page32-320px-SaoPaulo22.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page32-320px-SaoPaulo22.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=32)
18:49:47	21552/21552	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jun%202022%2012:11:36%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=33	./rpbihp/rpbihp.numec.prp.usp.br/index6060.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=32)
18:49:48	11004/11004	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2004:11:58%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page33-180px-SaoPaulo22.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page33-180px-SaoPaulo22.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=32)
18:49:49	21552/21552	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jun%202022%2012:11:36%20GMT	https://rpbihp.numec.prp.usp.br/index.php/File:SaoPaulo22.pdf?page=33	./rpbihp/rpbihp.numec.prp.usp.br/index.php/File_SaoPaulo22bd1b.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=32)
18:49:50	12713/12713	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:46:13%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ASaoPaulo22.pdf&returntoquery=page%3D32	./rpbihp/rpbihp.numec.prp.usp.br/index56f0.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=32)
18:49:51	21456/21456	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jun%202022%2012:11:36%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=32&printable=yes	./rpbihp/rpbihp.numec.prp.usp.br/indexb7b9.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=32)
18:49:52	12785/12785	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:46:15%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ASaoPaulo22.pdf&returntoquery=page%3D31%26printable%3Dyes	./rpbihp/rpbihp.numec.prp.usp.br/indexda31.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=31&printable=yes)
18:49:53	26932/26932	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2004:07:44%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/3/30/RPB_IHP2.pdf/page33-755px-RPB_IHP2.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/3/30/RPB_IHP2.pdf/page33-755px-RPB_IHP2.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=33)
18:49:54	20791/20791	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Nov%202022%2023:26:59%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=34	./rpbihp/rpbihp.numec.prp.usp.br/index15d4.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=33)
18:49:55	6796/6796	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2004:07:45%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/3/30/RPB_IHP2.pdf/page34-180px-RPB_IHP2.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/3/30/RPB_IHP2.pdf/page34-180px-RPB_IHP2.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=33)
18:49:56	20791/20791	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Nov%202022%2023:26:59%20GMT	https://rpbihp.numec.prp.usp.br/index.php/File:RPB_IHP2.pdf?page=34	./rpbihp/rpbihp.numec.prp.usp.br/index.php/File_RPB_IHP2e51f.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=33)
18:49:57	12705/12705	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:46:20%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ARPB+IHP2.pdf&returntoquery=page%3D33	./rpbihp/rpbihp.numec.prp.usp.br/index7a87.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=33)
18:49:58	20697/20697	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Nov%202022%2023:26:59%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=33&printable=yes	./rpbihp/rpbihp.numec.prp.usp.br/indexbb05.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=33)
18:49:59	12777/12777	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:46:22%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ARPB+IHP2.pdf&returntoquery=page%3D32%26printable%3Dyes	./rpbihp/rpbihp.numec.prp.usp.br/index7b99.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=32&printable=yes)
18:50:01	87846/87846	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2005:20:38%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page33-800px-SaoPaulo22.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page33-800px-SaoPaulo22.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=33)
18:50:01	22958/22958	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2005:20:38%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page33-320px-SaoPaulo22.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page33-320px-SaoPaulo22.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=33)
18:50:02	21552/21552	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jun%202022%2012:11:36%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=34	./rpbihp/rpbihp.numec.prp.usp.br/index242b.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=33)
18:50:03	9312/9312	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2005:20:39%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page34-180px-SaoPaulo22.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page34-180px-SaoPaulo22.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=33)
18:50:04	21552/21552	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jun%202022%2012:11:36%20GMT	https://rpbihp.numec.prp.usp.br/index.php/File:SaoPaulo22.pdf?page=34	./rpbihp/rpbihp.numec.prp.usp.br/index.php/File_SaoPaulo22e51f.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=33)
18:50:05	12713/12713	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:46:28%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ASaoPaulo22.pdf&returntoquery=page%3D33	./rpbihp/rpbihp.numec.prp.usp.br/index9877.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=33)
18:50:06	21456/21456	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Jun%202022%2012:11:36%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=33&printable=yes	./rpbihp/rpbihp.numec.prp.usp.br/index30f6.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=33)
18:50:07	12785/12785	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:46:30%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ASaoPaulo22.pdf&returntoquery=page%3D32%26printable%3Dyes	./rpbihp/rpbihp.numec.prp.usp.br/index2376.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=32&printable=yes)
18:50:08	39998/39998	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2004:32:30%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/3/30/RPB_IHP2.pdf/page34-755px-RPB_IHP2.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/3/30/RPB_IHP2.pdf/page34-755px-RPB_IHP2.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=34)
18:50:09	20791/20791	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Nov%202022%2023:26:59%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=35	./rpbihp/rpbihp.numec.prp.usp.br/index3c16.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=34)
18:50:10	8766/8766	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Nov%202022%2004:32:30%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/3/30/RPB_IHP2.pdf/page35-180px-RPB_IHP2.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/3/30/RPB_IHP2.pdf/page35-180px-RPB_IHP2.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=34)
18:50:11	20791/20791	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Nov%202022%2023:26:59%20GMT	https://rpbihp.numec.prp.usp.br/index.php/File:RPB_IHP2.pdf?page=35	./rpbihp/rpbihp.numec.prp.usp.br/index.php/File_RPB_IHP2e24e.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=34)
18:50:12	12705/12705	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:46:35%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ARPB+IHP2.pdf&returntoquery=page%3D34	./rpbihp/rpbihp.numec.prp.usp.br/indexe498.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=34)
18:50:13	20697/20697	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Nov%202022%2023:26:59%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=34&printable=yes	./rpbihp/rpbihp.numec.prp.usp.br/index0c27.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=34)
18:50:14	12777/12777	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Jan%202026%2021:46:37%20GMT	https://rpbihp.numec.prp.usp.br/index.php?title=Special:UserLogin&returnto=File%3ARPB+IHP2.pdf&returntoquery=page%3D33%26printable%3Dyes	./rpbihp/rpbihp.numec.prp.usp.br/index1747.html	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:RPB_IHP2.pdf&page=33&printable=yes)
18:50:15	74216/74216	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2007:42:44%20GMT	https://rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page34-800px-SaoPaulo22.pdf.jpg	./rpbihp/rpbihp.numec.prp.usp.br/images/thumb/e/ec/SaoPaulo22.pdf/page34-800px-SaoPaulo22.pdf.jpg	(from https://rpbihp.numec.prp.usp.br/index.php?title=File:SaoPaulo22.pdf&page=34)
